StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Prolific_ID,Q89,D1 - gender,D2 - age,D3 - education,D4 - fluent?,D5 - ethnicity,Q54_First Click,Q54_Last Click,Q54_Page Submit,Q54_Click Count,Q63,Q64,A1_Attention_Check,Q65,Q1001_1,Q10002_1,Q1003_1,Q55_First Click,Q55_Last Click,Q55_Page Submit,Q55_Click Count,Q66,Q67,Q68,Q1005_1,Q1006_1,Q1007_1,A2_Attention_Check_1,A2_Attention_Check_2,Q56_First Click,Q56_Last Click,Q56_Page Submit,Q56_Click Count,Q69,Q70,Q71,Q125_1,Q126_1,Q127_1,Q57_First Click,Q57_Last Click,Q57_Page Submit,Q57_Click Count,Q72,Q73,Q74,Q129_1,Q130_1,Q131_1,Q60_First Click,Q60_Last Click,Q60_Page Submit,Q60_Click Count,Q99,Q100,B1_Attention_Check,Q101,Q133_1,Q134_1,Q135_1,Q61_First Click,Q61_Last Click,Q61_Page Submit,Q61_Click Count,Q102,Q103,Q104,Q137_1,Q138_1,Q139_1,B2_Attention_Check_1,B2_Attention_Check_2,Q62_First Click,Q62_Last Click,Q62_Page Submit,Q62_Click Count,Q105,Q106,Q107,Q141_1,Q142_1,Q143_1,Q64_First Click,Q64_Last Click,Q64_Page Submit,Q64_Click Count,Q108,Q109,Q110,Q145_1,Q146_1,Q147_1,Problems?,problems p2,Seen Before?,Study about?,Other Feedback?,Attention_groupA,Attention_groupB,FL_5_DO
20/01/2023 01:52,20/01/2023 01:52,IP Address,54,28,FALSE,20/01/2023 02:52,R_10P0hixXe3Svqex,,,,,,,anonymous,EN,,I agree to complete this survey,Female,20,Sixth form (A levels or equivalent),Yes,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL_20
20/01/2023 10:01,20/01/2023 10:17,IP Address,100,951,TRUE,20/01/2023 10:17,R_2CWzefsuIhI6Fnu,,,,,51.5245,-0.1567,anonymous,EN,,I agree to complete this survey,Male,19,Sixth form (A levels or equivalent),Yes,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.525,121.525,122.569,1,A small town in Massachusetts,Duke,,Fast typing,8,9,9,0,0,182.747,0,California,Political Science and Communications,Work culture and client types were different,9,7,7,,,0,0,111.425,0,Outdoor activities,Social and Political Studies,Photographic memory,4,7,8,0,0,163.049,0,Wisconsin,Princeton,ACLU,6,4,9,It went smoothly,-99,"No, this is my first time",Retention of info or initial impression,n/a,,,FL_21
21/01/2023 04:15,21/01/2023 04:30,IP Address,100,871,TRUE,21/01/2023 04:30,R_efVNj3xBSpTfbTH,,,,,51.5435,-0.1733,anonymous,EN,,I agree to complete this survey,Female,20,Undergraduate degree (BSc/BA or equivalent),Yes,White,0,0,121.052,0,A small town in Massachusetts,Duke,,Drafting,7,8,9,0,0,176.812,0,California,Political Science and Communications,Work culture and client types were different,9,8,9,,,0,0,112.845,0,Outdoor activities,"Science, Technology, and Society",Photographic memory,4,9,10,0,0,160.686,0,Wisconsin,Princeton,NAACP,5,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,There were minor problems,the second video didn't have really good sound,"No, this is my first time",making impressions about people,no,,,FL_20
21/01/2023 16:30,21/01/2023 16:45,IP Address,100,856,TRUE,21/01/2023 16:45,R_3jcIWY6SN9oSZvI,,,,,51.5466,-0.1232,anonymous,EN,,I agree to complete this survey,Female,19,Sixth form (A levels or equivalent),Yes,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,123.409,0,A small town in Massachusetts,Duke,,Fast typing,7,4,5,0,0,180.563,0,Philadelphia,Political Science and Communications,Work culture and client types were different,9,7,6,,,0,0,111.609,0,Outdoor activities,"Science, Technology, and Society",Computer literacy,5,5,6,0,0,162.835,0,Wisconsin,Rice,American Liberties Union,,,,,,,,,,,FL_21
21/01/2023 16:51,21/01/2023 17:15,IP Address,100,1455,TRUE,21/01/2023 17:15,R_1qdZJW3HzoSmUUG,,,,,51.4897,-0.1063,anonymous,EN,,I agree to complete this survey,Female,19,Sixth form (A levels or equivalent),Yes,Asian / Asian British,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,189.092,0,A small town in Massachusetts,Duke,,Microsoft familiarity,8,8,9,0,0,195.609,0,California,Political Science and Communications,There was a lack of mutual benefits,8,8,8,,,0,0,678.995,0,Outdoor activities,"Science, Technology, and Society",Photographic memory,7,7,7,0,0,164.772,0,Tennessee,Vanderbilt,American Liberties Union,,,,,,,,,,,FL_21
22/01/2023 13:29,22/01/2023 13:44,IP Address,100,933,TRUE,22/01/2023 13:44,R_2pRxf7AdLdM0FvL,,,,,51.4203,-0.1175,anonymous,EN,,I agree to complete this survey,Female,19,Sixth form (A levels or equivalent),Yes,Asian / Asian British,1.776,121.617,122.249,2,A small town in Massachusetts,Texas,,Fast typing,6,7,7,179.479,179.479,180.976,1,West Virginia,Political Science and Communications,Work culture and client types were different,8,8,6,,,109.73,109.73,110.903,1,Outdoor activities,"Science, Technology, and Society",Photographic memory,5,5,7,159.545,159.545,162.046,1,Wisconsin,Princeton,ACLU,7,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It went smoothly,-99,"No, this is my first time",the effect of a persons demography and personality on hireability,-99,,,FL_20
23/01/2023 04:18,23/01/2023 04:19,IP Address,12,62,FALSE,23/01/2023 05:19,R_1hDRyVKkqRK6cAq,,,,,,,anonymous,EN,,I agree to complete this survey,Female,18,Sixth form (A levels or equivalent),Yes,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/01/2023 11:30,23/01/2023 11:47,IP Address,100,1006,TRUE,23/01/2023 11:47,R_1rf4nuC13KbqwQX,,,,,51.5245,-0.1567,anonymous,EN,,I agree to complete this survey,Male,18,Undergraduate degree (BSc/BA or equivalent),Yes,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,149.567,0,A small town in Massachusetts,MIT,,Fast typing,6,5,5,0,0,181.313,0,California,Political Science and Communications,Work culture and client types were different,7,8,8,,,0,0,113.572,0,Outdoor activities,"Science, Technology, and Society",Photographic memory,3,4,7,0,0,162.26,0,Illinois,Vanderbilt,ACLU,,,,,,,,,,,FL_21
23/01/2023 12:11,23/01/2023 12:14,IP Address,100,191,TRUE,23/01/2023 12:14,R_2rTwq9VJY1PgEvm,,,,,51.5466,-0.1232,anonymous,EN,,I agree to complete this survey,Female,21,Sixth form (A levels or equivalent),Yes,Asian / Asian British,0,0,141.037,0,A town in Nevada,Duke,,Microsoft familiarity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL_20
24/01/2023 04:34,24/01/2023 04:48,IP Address,100,861,TRUE,24/01/2023 04:48,R_2cwu31d9IyAcmbl,,,,,51.5074,-0.1196,anonymous,EN,,I agree to complete this survey,Female,20,Secondary school (GCSEs/O levels or equivalent),Yes,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,122.704,0,A small town in Massachusetts,Duke,,Fast typing,6,8,10,0,0,179.595,0,Iowa,Political Science and Communications,Work culture and client types were different,6,6,10,,,0,0,111.12,0,Outdoor activities,Psychology and Sociology,Photographic memory,4,4,10,0,0,162.749,0,Wisconsin,Princeton,ACLU,8,9,10,It went smoothly,-99,"No, this is my first time",If our racial bias influences our perception of employability,-99,,,FL_21
24/01/2023 08:23,24/01/2023 08:37,IP Address,100,798,TRUE,24/01/2023 08:37,R_2VjyqHATrChpfMn,,,,,51.5571,-0.2972,anonymous,EN,,I agree to complete this survey,Male,20,Sixth form (A levels or equivalent),Yes,Asian / Asian British,0,0,122.044,0,A small town in Massachusetts,Duke,,Fast typing,8,8,7,13.666,13.666,175.728,1,Philadelphia,Political Science and Communications,Work culture and client types were different,7,4,9,,,2.728,8.028,112.331,2,Outdoor activities,"Science, Technology, and Society",Photographic memory,5,5,10,6.062,6.062,161.531,1,Wisconsin,Vanderbilt,ACLU,6,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,There were minor problems,Videos 2 and 3 had lower volumes and audio quality than videos 1 and 4,"No, this is my first time",Body language and likeability,No,,,FL_20
25/01/2023 05:39,25/01/2023 06:02,IP Address,100,1362,TRUE,25/01/2023 06:02,R_3HG2c49r9jcHPMJ,,,,,37.9842,23.7353,anonymous,EN,,I agree to complete this survey,Female,34,Undergraduate degree (BSc/BA or equivalent),Yes,White,2.178,2.178,124.482,1,A small town in Massachusetts,Duke,,Word processing,6,6,8,0,0,182.574,0,California,Political Science and Communications,Work culture and client types were different,8,8,9,,,0,0,113.174,0,Outdoor activities,"Science, Technology, and Society",Photographic memory,5,3,8,3.354,3.354,466.994,1,South Carolina,Princeton,ACLU,9,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It went smoothly,-99,"No, this is my first time",How ,-99,,,FL_20
25/01/2023 09:56,25/01/2023 09:56,IP Address,1,3,FALSE,25/01/2023 10:56,R_1BXwa7CNnqyYF4O,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/01/2023 04:06,26/01/2023 04:09,IP Address,100,169,TRUE,26/01/2023 04:09,R_RsG5KVkd4DU0MUh,,,,,52.1932,0.1426,anonymous,EN,,I agree to complete this survey,Female,31,Postgraduate degree (MSc/MA/MRES/PhD or equivalent),Yes,Asian / Asian British,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,122.206,0,A small town in Texas,Cornell,,Microsoft familiarity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL_21
27/01/2023 02:43,27/01/2023 02:47,IP Address,100,247,TRUE,27/01/2023 02:47,R_URSopQZdH1A96SZ,,,,,51.4519,0.1787,anonymous,EN,,I agree to complete this survey,Female,19,Sixth form (A levels or equivalent),Yes,Asian / Asian British,0,0,126.154,0,A small town in Massachusetts,MIT,,Word processing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL_20
27/01/2023 02:47,27/01/2023 02:48,IP Address,54,34,FALSE,27/01/2023 03:48,R_2OJ4IKF8LLRM4b7,,,,,,,anonymous,EN,,I agree to complete this survey,Female,19,Sixth form (A levels or equivalent),Yes,Asian / Asian British,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL_21
28/01/2023 03:54,28/01/2023 03:56,IP Address,13,120,FALSE,28/01/2023 04:56,R_3O65qd5t0AX62cq,,,,,,,anonymous,EN,,I agree to complete this survey,Male,20,Sixth form (A levels or equivalent),Yes,Asian / Asian British,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2023 13:56,28/01/2023 14:00,IP Address,100,214,TRUE,28/01/2023 14:00,R_CfWw5cu3dXL2Met,,,,,51.5074,-0.1196,anonymous,EN,,I agree to complete this survey,Female,26,Postgraduate degree (MSc/MA/MRES/PhD or equivalent),Yes,Asian / Asian British,0,0,122.885,0,A small town in Massachusetts,Texas,,Microsoft familiarity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL_20
29/01/2023 05:01,29/01/2023 05:16,IP Address,100,915,TRUE,29/01/2023 05:16,R_oZjD7sJCXNosj3X,,,,,51.5128,-0.0638,anonymous,EN,,I agree to complete this survey,Male,20,Sixth form (A levels or equivalent),Yes,Asian / Asian British,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,131.33,0,A small town in Massachusetts,Duke,,Drafting,4,3,4,0,0,185.085,0,California,Political Science and Communications,Work culture and client types were different,8,6,7,,,0,0,112.516,0,Outdoor activities,Psychology and Sociology,Photographic memory,8,6,8,0,0,163.483,0,Wisconsin,Rice,ACLU,10,8,9,It went smoothly,-99,"No, this is my first time","How factors like, eyecontacts, repetitions, accents and ethnic backgrounds, influence interviewers' inpression on the the interviewees.",-99,,,FL_21
29/01/2023 13:31,29/01/2023 13:36,IP Address,100,332,TRUE,29/01/2023 13:36,R_3NWj8BxEwu4x9x0,,,,,51.5638,-0.0765,anonymous,EN,,I agree to complete this survey,Female,20,Sixth form (A levels or equivalent),Yes,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,123.184,0,A small town in Texas,Texas,,Word processing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL_21
29/01/2023 13:24,29/01/2023 13:37,IP Address,100,784,TRUE,29/01/2023 13:37,R_1IK1zHXDblhTXHY,,,,,51.5064,-0.02,anonymous,EN,,I agree to complete this survey,Female,19,Undergraduate degree (BSc/BA or equivalent),Yes,White,121.57,121.57,122.046,1,A small town in Massachusetts,Duke,,Fast typing,5,5,4,134.902,134.902,177.081,1,West Virginia,Political Science and Communications,Work culture and client types were different,4,7,9,,,0,0,111.652,0,Outdoor activities,"Science, Technology, and Society",Photographic memory,1,1,10,0,0,161.412,0,South Carolina,Stanford,ACLU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL_20
29/01/2023 12:39,29/01/2023 12:39,IP Address,54,32,FALSE,29/01/2023 13:39,R_SZQr9jCj2wd5Rct,,,,,,,anonymous,EN,,I agree to complete this survey,Female,18,Sixth form (A levels or equivalent),Yes,Asian / Asian British,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL_21
29/01/2023 12:40,29/01/2023 12:41,Spam,54,53,FALSE,29/01/2023 13:41,R_zZ7FJGIxzl36fQd,,,,,,,anonymous,EN,,I agree to complete this survey,Female,18,Sixth form (A levels or equivalent),Yes,Asian / Asian British,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL_20
29/01/2023 13:37,29/01/2023 13:51,IP Address,100,858,TRUE,29/01/2023 13:51,R_VPAauxbBRwZo0I9,,,,,51.5638,-0.0765,anonymous,EN,,I agree to complete this survey,Female,20,Sixth form (A levels or equivalent),Yes,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.855,110.855,122.611,1,A small town in Massachusetts,Duke,,Fast typing,7,10,5,0,0,179.071,0,West Virginia,Political Science and Communications,Work culture and client types were different,9,8,6,,,0,0,110.972,0,Outdoor activities,"Science, Technology, and Society",Photographic memory,1,7,10,0,0,162.101,0,Wisconsin,Vanderbilt,ACLU,8,6,4,It went smoothly,-99,"No, this is my first time",Whether likability affects hireability,-99,,,FL_21
29/01/2023 13:52,29/01/2023 13:52,IP Address,1,9,FALSE,29/01/2023 14:52,R_2BmrpEMJ8bE2xJ3,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/01/2023 08:35,30/01/2023 08:49,IP Address,100,798,TRUE,30/01/2023 08:49,R_vZSt1wG55jO8l7X,,,,,51.5074,-0.1196,anonymous,EN,,I agree to complete this survey,Female,20,Sixth form (A levels or equivalent),Yes,Asian / Asian British,0,0,126.545,0,A small town in Massachusetts,Duke,,Fast typing,7,6,6,0,0,175.008,0,California,Political Science and Communications,Work culture and client types were different,7,6,5,,,0,0,110.852,0,Outdoor activities,"Science, Technology, and Society",Clear writing,5,5,6,0,0,160.626,0,Wisconsin,Princeton,ACLU,4,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It went smoothly,-99,"No, this is my first time",Perception of people based on their body language and way they speak,NIL,,,FL_20
30/01/2023 14:49,30/01/2023 14:51,IP Address,100,159,TRUE,30/01/2023 14:52,R_31NPcR88e7qGaNJ,,,,,51.5571,-0.2972,anonymous,EN,,I agree to complete this survey,Female,20,Secondary school (GCSEs/O levels or equivalent),Yes,Asian / Asian British,0,0,121.777,0,A town in Nevada,Cornell,,Microsoft familiarity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL_20
02/02/2023 03:54,02/02/2023 03:58,Survey Preview,100,230,TRUE,02/02/2023 03:58,R_3kH3NbFndApChZ5,,,,,51.5245,-0.1567,preview,EN,,-99,-99,-99,-99,-99,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,185.945,0,A small town in Texas,Texas,,Word processing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL_21
07/02/2023 13:58,07/02/2023 14:13,IP Address,100,869,TRUE,07/02/2023 14:13,R_1jpkRZNj7FyXxM2,,,,,51.5466,-0.1232,anonymous,EN,,I agree to complete this survey,Female,20,Sixth form (A levels or equivalent),Yes,White,0,0,121.646,0,A small town in Massachusetts,Texas,,Fast typing,8,8,7,0,0,178.156,0,California,Political Science and Communications,Work culture and client types were different,8,6,6,,,0,0,111.336,0,Outdoor activities,Psychology and Sociology,Photographic memory,4,3,10,0,0,161.965,0,Tennessee,Princeton,ACLU,6,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It went smoothly,-99,"No, this is my first time",how different behaviour effect peoples judgement about you,no),,,FL_20
08/02/2023 07:41,08/02/2023 07:43,IP Address,13,79,FALSE,08/02/2023 08:43,R_2PjQ0m2hhwMoene,,,,,,,anonymous,EN,,I agree to complete this survey,Female,19,Sixth form (A levels or equivalent),Yes,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/02/2023 07:55,08/02/2023 07:58,IP Address,56,223,FALSE,08/02/2023 08:59,R_qXAqpHDqfmjw317,,,,,,,anonymous,EN,,I agree to complete this survey,Female,19,Sixth form (A levels or equivalent),Yes,Asian / Asian British,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,163.031,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL_21
08/02/2023 09:22,08/02/2023 09:38,IP Address,100,953,TRUE,08/02/2023 09:38,R_1Nst5yY1DuezFlg,,,,,51.4343,0.2873,anonymous,EN,,I agree to complete this survey,Male,40,Undergraduate degree (BSc/BA or equivalent),Yes,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,123.009,0,A small town in Massachusetts,Duke,,Fast typing,6,5,5,0,0,178.995,0,West Virginia,Political Science and Communications,There was a lack of mutual benefits,7,4,6,,,0,0,111.032,0,Outdoor activities,"Science, Technology, and Society",Computer literacy,4,7,8,0,0,163.242,0,Wisconsin,Princeton,ACLU,4,3,7,It went smoothly,-99,"No, this is my first time",Perception of interview candidates,It became more difficult to recall facts about each candidate the more I had watched as there were more place names and facts in my short term memory from the more that I saw.,,,FL_21
08/02/2023 13:06,08/02/2023 13:21,IP Address,100,924,TRUE,08/02/2023 13:21,R_YbiTEpb4yRboGJz,,,,,51.4874,0.1597,anonymous,EN,,I agree to complete this survey,Female,18,Sixth form (A levels or equivalent),Yes,Asian / Asian British,44.728,44.728,121.282,1,A small town in Massachusetts,MIT,,Fast typing,8,7,4,102.96,175.044,178.286,4,California,Political Science and Communications,Work culture and client types were different,6,4,8,,,109.897,110.18,110.97,2,Outdoor activities,Social and Political Studies,Photographic memory,4,1,9,0,0,164.915,0,Wisconsin,Stanford,ACLU,9,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,There were significant problems. I don't think my responses should be included in the data," The audio quality wasn’t that good for some, I couldn’t hear some of the things ","No, this is my first time",Perceptions of people eye contact ,Nope ,,,FL_20
08/02/2023 13:08,08/02/2023 13:23,IP Address,100,915,TRUE,08/02/2023 13:23,R_tRO0VkefB4M8Rjj,,,,,51.5245,-0.1567,anonymous,EN,,I agree to complete this survey,Female,19,Undergraduate degree (BSc/BA or equivalent),Yes,Asian / Asian British,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,123.382,0,A small town in Texas,Cornell,,Word processing,6,5,8,0,0,179.598,0,California,Political Science and Communications,Work culture and client types were different,7,8,7,,,0,0,111.092,0,Outdoor activities,Social and Political Studies,Photographic memory,6,8,7,0,0,161.991,0,Wisconsin,Princeton,ACLU,7,7,6,It went smoothly,-99,"No, this is my first time",warmth and competence evaluation when assessing candidates,-99,,,FL_21
08/02/2023 15:01,08/02/2023 15:31,IP Address,100,1816,TRUE,08/02/2023 15:31,R_1exw2hz6HKC8aob,,,,,51.4912,-0.1893,anonymous,EN,,I agree to complete this survey,Female,23,Undergraduate degree (BSc/BA or equivalent),Yes,Asian / Asian British,0,0,227.988,0,A small town in Massachusetts,Duke,,Fast typing,4,3,8,178.232,178.232,178.828,1,California,Political Science and Communications,Work culture and client types were different,8,9,9,,,0,0,111.49,0,Outdoor activities,"Science, Technology, and Society",Photographic memory,1,6,10,0,0,161.324,0,Wisconsin,Princeton,ACLU,1,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,There were minor problems,The sound quality of the second and third videos were not very good so I'd have to go back and listen for several times.,"No, this is my first time",I think it was about investigating our perception of others (interviewees) by their speech and appearance.,-99,,,FL_20
08/02/2023 15:29,08/02/2023 15:31,IP Address,3,132,FALSE,08/02/2023 16:31,R_1rcQKKZcuM2L6xL,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/02/2023 06:35,09/02/2023 06:42,Survey Preview,100,383,TRUE,09/02/2023 06:42,R_2471uBlhtxC9Qph,,,,,51.3488,-0.0321,preview,EN,-99,I agree to complete this survey,-99,-99,-99,-99,-99,12.973,12.973,125.676,1,A small town in Texas,Texas,British Columbia,Microsoft familiarity,5,5,5,0,0,176.878,0,West Virginia,Consumer Science,Work culture and client types were different,5,5,-99,Agree,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL_20
09/02/2023 11:00,09/02/2023 11:16,IP Address,100,921,TRUE,09/02/2023 11:16,R_1Ej7Nc0yDUwSF6Z,,,,,51.5245,-0.1567,anonymous,EN,-99,I agree to complete this survey,Female,18,Sixth form (A levels or equivalent),Yes,Asian / Asian British,0,0,121.963,0,A small town in Massachusetts,Duke,Alberta,Fast typing,8,6,7,0,0,176.844,0,California,Political Science and Communications,Work culture and client types were different,9,10,10,Strongly Disagree,Strongly Agree,0,0,110.871,0,Outdoor activities,"Science, Technology, and Society",Photographic memory,3,4,8,0,0,162.239,0,Wisconsin,Rice,ACLU,7,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It went smoothly,-99,"No, this is my first time",the basis on which we form impressions,-99,,,FL_20
11/02/2023 03:12,11/02/2023 03:28,IP Address,100,1004,TRUE,11/02/2023 03:28,R_3M0sQepgbf4iTGv,,,,,51.5245,-0.1567,anonymous,EN,22037701,I agree to complete this survey,Female,18,Undergraduate degree (BSc/BA or equivalent),Yes,Asian / Asian British,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.71,20.71,122.676,1,A small town in Texas,Texas,Alberta,Word processing,6,6,5,0,0,182.979,0,California,Business and Management,There was a lack of mutual benefits,5,5,5,Strongly Disagree,Strongly Agree,0,0,168.067,0,Outdoor activities,Social and Political Studies,Ambidexterity,5,7,7,0,0,166.303,0,Tennessee,Princeton,Lambda Legal,7,5,5,It went smoothly,-99,"No, this is my first time",judging the people who want get the job,no,,,FL_21
12/02/2023 18:36,12/02/2023 18:37,IP Address,3,74,FALSE,12/02/2023 19:37,R_3fuV3CsKiFxKHhU,,,,,,,anonymous,EN,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/02/2023 04:20,13/02/2023 04:46,IP Address,100,1547,TRUE,13/02/2023 04:46,R_w7gg6ISKHoV5Nn3,,,,,51.5646,0.0898,anonymous,EN,-99,I agree to complete this survey,Female,19,Sixth form (A levels or equivalent),Yes,Asian / Asian British,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,123.885,0,A small town in Texas,Texas,Alberta,Word processing,8,9,6,0,0,330.063,0,California,Political Science and Communications,Work culture and client types were different,9,7,8,Strongly Disagree,Strongly Agree,0,0,242.52,0,Outdoor activities,Social and Political Studies,Photographic memory,5,9,5,0,0,286.639,0,Wisconsin,Rice,NAACP,7,8,5,It went smoothly,-99,"No, this is my first time",how well memory aligns with judgement ,-99,,,FL_21
13/02/2023 09:49,13/02/2023 10:04,IP Address,100,889,TRUE,13/02/2023 10:04,R_2D2FTi371YP5e7q,,,,,51.5074,-0.1196,anonymous,EN,-99,I agree to complete this survey,Female,18,Sixth form (A levels or equivalent),Yes,Asian / Asian British,0,0,122.884,0,A small town in Texas,Duke,Alberta,Fast typing,8,7,7,0,0,177.932,0,California,Political Science and Communications,There was a lack of mutual benefits,6,6,5,Strongly Disagree,Strongly Agree,0,0,116.974,0,Fitness,Psychology and Sociology,Photographic memory,9,9,9,0,0,171.061,0,Wisconsin,Vanderbilt,ACLU,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It went smoothly,-99,"No, this is my first time",candidate personality,-99,,,FL_20
